지점,지점명,일시,기온(°C),습도(%),일조(hr),전운량(10분위)
277,영덕,2021-01-16 14:00,4.8,29,1,0
277,영덕,2021-01-16 15:00,4.8,22,1,0
277,영덕,2021-01-16 16:00,4.2,18,1,0
277,영덕,2021-01-16 17:00,2.9,19,1,0
277,영덕,2021-01-16 18:00,1.1,22,0,0
277,영덕,2021-01-16 19:00,-0.2,29,,0
277,영덕,2021-01-16 20:00,-0.9,34,,2
277,영덕,2021-01-16 21:00,-1.1,37,,5
277,영덕,2021-01-16 22:00,-1.9,40,,9
277,영덕,2021-01-16 23:00,-2.5,43,,9
277,영덕,2021-01-17 0:00,-3,43,,9
277,영덕,2021-01-17 1:00,-3.6,45,,10
277,영덕,2021-01-17 2:00,-4,48,,10
277,영덕,2021-01-17 3:00,-4.2,48,,10
277,영덕,2021-01-17 4:00,-4.3,46,,10
277,영덕,2021-01-17 5:00,-4.5,44,,10
277,영덕,2021-01-17 6:00,-5,41,,10
277,영덕,2021-01-17 7:00,-5.6,39,,9
277,영덕,2021-01-17 8:00,-6.3,38,0,0
277,영덕,2021-01-17 9:00,-5.4,33,0.9,0
277,영덕,2021-01-17 10:00,-3.5,25,1,0
277,영덕,2021-01-17 11:00,-2.6,24,1,0
277,영덕,2021-01-17 12:00,-1.5,21,1,0
277,영덕,2021-01-17 13:00,0,19,1,0
277,영덕,2021-01-17 14:00,0.7,16,1,0
277,영덕,2021-01-17 15:00,1,16,1,0
277,영덕,2021-01-17 16:00,0.7,21,1,0
277,영덕,2021-01-17 17:00,-0.5,27,1,0
277,영덕,2021-01-17 18:00,-1.6,30,0.1,0
277,영덕,2021-01-17 19:00,-2,31,,0
277,영덕,2021-01-17 20:00,-2.2,34,,0
277,영덕,2021-01-17 21:00,-2.4,35,,0
277,영덕,2021-01-17 22:00,-2.2,36,,6
277,영덕,2021-01-17 23:00,-2.8,37,,3
277,영덕,2021-01-18 0:00,-2.1,39,,5
277,영덕,2021-01-18 1:00,-2.1,44,,7
277,영덕,2021-01-18 2:00,-2.5,58,,7
277,영덕,2021-01-18 3:00,-3.2,63,,7
277,영덕,2021-01-18 4:00,-3.6,66,,0
277,영덕,2021-01-18 5:00,-4.7,68,,3
277,영덕,2021-01-18 6:00,-2.9,67,,8
277,영덕,2021-01-18 7:00,-2.4,62,,7
277,영덕,2021-01-18 8:00,-2.6,63,0,5
277,영덕,2021-01-18 9:00,-1.3,59,0.8,4
277,영덕,2021-01-18 10:00,1,51,1,3
277,영덕,2021-01-18 11:00,2.7,45,1,5
277,영덕,2021-01-18 12:00,2,54,0.7,4
277,영덕,2021-01-18 13:00,1.2,70,0.1,6
277,영덕,2021-01-18 14:00,2.7,56,0.7,5
277,영덕,2021-01-18 15:00,2.8,55,0.7,6
277,영덕,2021-01-18 16:00,0.9,78,0.4,8
277,영덕,2021-01-18 17:00,-0.1,93,0,6
277,영덕,2021-01-18 18:00,-0.5,87,0,8
277,영덕,2021-01-18 19:00,-0.8,67,,8
277,영덕,2021-01-18 20:00,-1.9,69,,6
277,영덕,2021-01-18 21:00,-2.2,59,,2
277,영덕,2021-01-18 22:00,-2.8,52,,1
277,영덕,2021-01-18 23:00,-3.7,35,,0
277,영덕,2021-01-19 0:00,-4.5,32,,1
277,영덕,2021-01-19 1:00,-5.4,35,,2
277,영덕,2021-01-19 2:00,-5.6,34,,2
277,영덕,2021-01-19 3:00,-6.1,35,,2
277,영덕,2021-01-19 4:00,-6.4,35,,2
277,영덕,2021-01-19 5:00,-7,38,,2
277,영덕,2021-01-19 6:00,-7.1,39,,2
277,영덕,2021-01-19 7:00,-7.4,40,,2
277,영덕,2021-01-19 8:00,-7.7,43,0,2
277,영덕,2021-01-19 9:00,-5.6,36,0.9,2
277,영덕,2021-01-19 10:00,-3.7,34,1,3
277,영덕,2021-01-19 11:00,-1.4,32,1,1
277,영덕,2021-01-19 12:00,-0.3,30,1,1
277,영덕,2021-01-19 13:00,0.2,38,1,3
277,영덕,2021-01-19 14:00,0.7,35,1,3
277,영덕,2021-01-19 15:00,0.8,40,1,2
277,영덕,2021-01-19 16:00,1,39,1,1
277,영덕,2021-01-19 17:00,0.7,41,1,2
277,영덕,2021-01-19 18:00,-1.7,48,0.1,0
277,영덕,2021-01-19 19:00,-2.9,54,,2
277,영덕,2021-01-19 20:00,-3.3,54,,0
277,영덕,2021-01-19 21:00,-3.8,56,,0
277,영덕,2021-01-19 22:00,-4.3,51,,0
277,영덕,2021-01-19 23:00,-4.9,47,,0
277,영덕,2021-01-20 0:00,-5.2,48,,1
277,영덕,2021-01-20 1:00,-5.1,43,,0
277,영덕,2021-01-20 2:00,-4.7,39,,1
277,영덕,2021-01-20 3:00,-4.4,35,,0
277,영덕,2021-01-20 4:00,-4.6,36,,1
277,영덕,2021-01-20 5:00,-2.9,33,,2
277,영덕,2021-01-20 6:00,-3.3,35,,2
277,영덕,2021-01-20 7:00,-2.4,31,,1
277,영덕,2021-01-20 8:00,-2.8,31,0,0
277,영덕,2021-01-20 9:00,-0.4,28,0.9,1
277,영덕,2021-01-20 10:00,2.2,26,1,0
277,영덕,2021-01-20 11:00,5.5,20,1,0
277,영덕,2021-01-20 12:00,8,16,1,0
277,영덕,2021-01-20 13:00,9.7,15,1,0
277,영덕,2021-01-20 14:00,9.8,14,1,0
277,영덕,2021-01-20 15:00,10.4,17,1,0
277,영덕,2021-01-20 16:00,9.5,23,1,0
277,영덕,2021-01-20 17:00,8.7,29,1,0
277,영덕,2021-01-20 18:00,5.9,26,0.1,0
277,영덕,2021-01-20 19:00,3,29,,0
277,영덕,2021-01-20 20:00,2.4,30,,1
277,영덕,2021-01-20 21:00,1,33,,0
277,영덕,2021-01-20 22:00,0.2,36,,2
277,영덕,2021-01-20 23:00,-0.8,41,,7
277,영덕,2021-01-21 0:00,1.2,40,,0
277,영덕,2021-01-21 1:00,1.9,41,,0
277,영덕,2021-01-21 2:00,0.9,46,,0
277,영덕,2021-01-21 3:00,2,44,,0
277,영덕,2021-01-21 4:00,0.1,53,,0
277,영덕,2021-01-21 5:00,1,53,,0
277,영덕,2021-01-21 6:00,1.4,56,,0
277,영덕,2021-01-21 7:00,4.4,47,,1
277,영덕,2021-01-21 8:00,2.4,53,0,0
277,영덕,2021-01-21 9:00,5,48,0.9,0
277,영덕,2021-01-21 10:00,8.7,40,1,2
277,영덕,2021-01-21 11:00,10.9,38,1,1
277,영덕,2021-01-21 12:00,13.4,38,1,0
277,영덕,2021-01-21 13:00,12.7,40,0.5,9
277,영덕,2021-01-21 14:00,13,39,0,10
277,영덕,2021-01-21 15:00,12.1,42,0,10
277,영덕,2021-01-21 16:00,12,47,0,9
277,영덕,2021-01-21 17:00,11.6,59,0,10
277,영덕,2021-01-21 18:00,10.5,65,0,10
277,영덕,2021-01-21 19:00,10.6,48,,10
277,영덕,2021-01-21 20:00,10.2,50,,10
277,영덕,2021-01-21 21:00,9.7,57,,9
277,영덕,2021-01-21 22:00,8.6,68,,10
277,영덕,2021-01-21 23:00,8.2,72,,10
277,영덕,2021-01-22 0:00,7.9,73,,10
277,영덕,2021-01-22 1:00,7.8,73,,10
277,영덕,2021-01-22 2:00,8.1,72,,10
277,영덕,2021-01-22 3:00,8.4,73,,10
277,영덕,2021-01-22 4:00,7.5,76,,10
277,영덕,2021-01-22 5:00,7.5,75,,10
277,영덕,2021-01-22 6:00,6.9,80,,10
277,영덕,2021-01-22 7:00,7.5,80,,9
277,영덕,2021-01-22 8:00,7.5,81,0,6
277,영덕,2021-01-22 9:00,8.2,80,0,8
277,영덕,2021-01-22 10:00,9.4,76,0,10
277,영덕,2021-01-22 11:00,11.3,68,0,9
277,영덕,2021-01-22 12:00,12.3,63,0,9
277,영덕,2021-01-22 13:00,13.4,64,0,9
277,영덕,2021-01-22 14:00,12.3,70,0.1,9
277,영덕,2021-01-22 15:00,11.8,73,0.3,9
277,영덕,2021-01-22 16:00,11,76,0,10
277,영덕,2021-01-22 17:00,10.6,77,0,7
277,영덕,2021-01-22 18:00,10.2,81,0,10
277,영덕,2021-01-22 19:00,9.9,84,,10
277,영덕,2021-01-22 20:00,9.5,84,,9
277,영덕,2021-01-22 21:00,9.1,85,,10
277,영덕,2021-01-22 22:00,9.1,84,,8
277,영덕,2021-01-22 23:00,8.6,89,,6
277,영덕,2021-01-23 0:00,8.4,87,,10
277,영덕,2021-01-23 1:00,8.3,87,,10
277,영덕,2021-01-23 2:00,8.4,83,,10
277,영덕,2021-01-23 3:00,7.8,89,,7
277,영덕,2021-01-23 4:00,8.4,83,,8
277,영덕,2021-01-23 5:00,8.5,81,,8
277,영덕,2021-01-23 6:00,8.8,80,,8
277,영덕,2021-01-23 7:00,8.3,85,,8
277,영덕,2021-01-23 8:00,7.7,90,0,5
277,영덕,2021-01-23 9:00,7.8,91,0,7
277,영덕,2021-01-23 10:00,7.5,92,0,10
277,영덕,2021-01-23 11:00,7.3,93,0,10
277,영덕,2021-01-23 12:00,7.3,94,0,10
277,영덕,2021-01-23 13:00,6.7,95,0,10
277,영덕,2021-01-23 14:00,6.4,95,0,10
277,영덕,2021-01-23 15:00,6.2,95,0,10
277,영덕,2021-01-23 16:00,6.2,93,0,10
277,영덕,2021-01-23 17:00,6.4,90,0,10
277,영덕,2021-01-23 18:00,5.9,92,0,10
277,영덕,2021-01-23 19:00,5.7,94,,10
277,영덕,2021-01-23 20:00,5.7,93,,10
277,영덕,2021-01-23 21:00,5.7,93,,10
277,영덕,2021-01-23 22:00,5.8,92,,10
277,영덕,2021-01-23 23:00,6.1,89,,10
277,영덕,2021-01-24 0:00,6.1,88,,10
277,영덕,2021-01-24 1:00,6.5,86,,10
277,영덕,2021-01-24 2:00,6.3,88,,10
277,영덕,2021-01-24 3:00,6.2,89,,9
277,영덕,2021-01-24 4:00,6,90,,9
277,영덕,2021-01-24 5:00,5.6,94,,9
277,영덕,2021-01-24 6:00,5.4,92,,10
277,영덕,2021-01-24 7:00,5.7,89,,9
277,영덕,2021-01-24 8:00,5.7,89,0,9
277,영덕,2021-01-24 9:00,6.2,86,0,9
277,영덕,2021-01-24 10:00,7.5,85,0,9
277,영덕,2021-01-24 11:00,9,78,0.1,9
277,영덕,2021-01-24 12:00,9.3,75,0.6,8
277,영덕,2021-01-24 13:00,9.5,72,1,8
277,영덕,2021-01-24 14:00,9.9,72,0.7,9
277,영덕,2021-01-24 15:00,9.2,72,0.4,10
277,영덕,2021-01-24 16:00,9.1,74,0,9
277,영덕,2021-01-24 17:00,7.9,78,0,9
277,영덕,2021-01-24 18:00,7.8,80,0,9
277,영덕,2021-01-24 19:00,7.7,77,,10
277,영덕,2021-01-24 20:00,7.7,75,,9
277,영덕,2021-01-24 21:00,7.7,72,,9
277,영덕,2021-01-24 22:00,7.3,78,,9
277,영덕,2021-01-24 23:00,6.2,82,,9
277,영덕,2021-01-25 0:00,6.3,82,,9
277,영덕,2021-01-25 1:00,6,83,,10
277,영덕,2021-01-25 2:00,6.2,83,,9
277,영덕,2021-01-25 3:00,6.4,80,,9
277,영덕,2021-01-25 4:00,6.4,79,,8
277,영덕,2021-01-25 5:00,5.5,81,,8
277,영덕,2021-01-25 6:00,4.1,88,,5
277,영덕,2021-01-25 7:00,4.2,87,,9
277,영덕,2021-01-25 8:00,4.6,84,0,10
277,영덕,2021-01-25 9:00,5.8,81,0,5
277,영덕,2021-01-25 10:00,7.7,72,0,6
277,영덕,2021-01-25 11:00,9.9,67,0.1,9
277,영덕,2021-01-25 12:00,9.8,61,0.2,9
277,영덕,2021-01-25 13:00,9.5,61,0,8
277,영덕,2021-01-25 14:00,10,62,0.1,10
277,영덕,2021-01-25 15:00,9.4,64,0.2,8
277,영덕,2021-01-25 16:00,8.3,67,0,4
277,영덕,2021-01-25 17:00,8.2,68,0.2,7
277,영덕,2021-01-25 18:00,7.2,73,0,8
277,영덕,2021-01-25 19:00,6,78,,9
277,영덕,2021-01-25 20:00,5.9,79,,9
277,영덕,2021-01-25 21:00,5.9,80,,6
277,영덕,2021-01-25 22:00,4.9,84,,8
277,영덕,2021-01-25 23:00,5.2,83,,9
277,영덕,2021-01-26 0:00,4.9,84,,8
277,영덕,2021-01-26 1:00,4.8,86,,9
277,영덕,2021-01-26 2:00,5,86,,10
277,영덕,2021-01-26 3:00,5.3,85,,10
277,영덕,2021-01-26 4:00,5.7,84,,10
277,영덕,2021-01-26 5:00,6.4,81,,10
277,영덕,2021-01-26 6:00,5.5,86,,10
277,영덕,2021-01-26 7:00,5.9,84,,10
277,영덕,2021-01-26 8:00,5.9,86,0,10
277,영덕,2021-01-26 9:00,6.9,82,0,10
277,영덕,2021-01-26 10:00,7.7,82,0,10
277,영덕,2021-01-26 11:00,7.3,88,0,10
277,영덕,2021-01-26 12:00,7.1,88,0,10
277,영덕,2021-01-26 13:00,6.4,86,0,10
277,영덕,2021-01-26 14:00,6,85,0,10
277,영덕,2021-01-26 15:00,6.3,84,0,10
277,영덕,2021-01-26 16:00,6.5,82,0,10
277,영덕,2021-01-26 17:00,6.6,81,0,10
277,영덕,2021-01-26 18:00,6.4,83,0,9
277,영덕,2021-01-26 19:00,6.6,77,,9
277,영덕,2021-01-26 20:00,6.4,79,,6
277,영덕,2021-01-26 21:00,6.9,76,,7
277,영덕,2021-01-26 22:00,6.5,78,,9
277,영덕,2021-01-26 23:00,6.2,80,,9
277,영덕,2021-01-27 0:00,6.7,75,,9
277,영덕,2021-01-27 1:00,6.4,75,,8
277,영덕,2021-01-27 2:00,6.3,71,,10
277,영덕,2021-01-27 3:00,5.9,69,,10
277,영덕,2021-01-27 4:00,5.6,67,,10
277,영덕,2021-01-27 5:00,5.2,63,,10
277,영덕,2021-01-27 6:00,4.6,64,,9
277,영덕,2021-01-27 7:00,4.2,60,,10
277,영덕,2021-01-27 8:00,4,60,0,9
277,영덕,2021-01-27 9:00,4.7,57,0,9
277,영덕,2021-01-27 10:00,5.6,52,0.7,7
277,영덕,2021-01-27 11:00,6.9,48,0.8,7
277,영덕,2021-01-27 12:00,8.5,40,1,6
277,영덕,2021-01-27 13:00,8.6,36,1,4
277,영덕,2021-01-27 14:00,8.9,39,1,0
277,영덕,2021-01-27 15:00,7.7,36,1,1
277,영덕,2021-01-27 16:00,7.6,41,1,4
277,영덕,2021-01-27 17:00,6.2,41,0.8,5
277,영덕,2021-01-27 18:00,5.4,41,0,6
277,영덕,2021-01-27 19:00,3.9,49,,7
277,영덕,2021-01-27 20:00,1.8,58,,7
277,영덕,2021-01-27 21:00,1.2,59,,5
277,영덕,2021-01-27 22:00,0.9,61,,8
277,영덕,2021-01-27 23:00,0.6,64,,8
277,영덕,2021-01-28 0:00,0.6,65,,9
277,영덕,2021-01-28 1:00,0.4,64,,7
277,영덕,2021-01-28 2:00,0.1,66,,10
277,영덕,2021-01-28 3:00,0.5,66,,10
277,영덕,2021-01-28 4:00,0.1,69,,10
277,영덕,2021-01-28 5:00,1.1,66,,10
277,영덕,2021-01-28 6:00,0.9,67,,10
277,영덕,2021-01-28 7:00,1.2,67,,10
277,영덕,2021-01-28 8:00,1.2,68,0,8
277,영덕,2021-01-28 9:00,2.1,67,0.3,0
277,영덕,2021-01-28 10:00,6.1,52,1,0
277,영덕,2021-01-28 11:00,7.8,30,1,0
277,영덕,2021-01-28 12:00,8.6,23,1,0
277,영덕,2021-01-28 13:00,9.5,19,1,4
277,영덕,2021-01-28 14:00,8,36,0.8,6
277,영덕,2021-01-28 15:00,3.8,68,0.1,8
277,영덕,2021-01-28 16:00,3.1,42,0.2,8
277,영덕,2021-01-28 17:00,2,36,0.8,4
277,영덕,2021-01-28 18:00,-0.1,31,0.1,3
277,영덕,2021-01-28 19:00,-1.4,31,,1
277,영덕,2021-01-28 20:00,-2.2,32,,1
277,영덕,2021-01-28 21:00,-3.1,31,,0
277,영덕,2021-01-28 22:00,-3.9,34,,0
277,영덕,2021-01-28 23:00,-4.5,32,,0
277,영덕,2021-01-29 0:00,-5.4,37,,0
277,영덕,2021-01-29 1:00,-6.1,34,,0
277,영덕,2021-01-29 2:00,-6.6,34,,0
277,영덕,2021-01-29 3:00,-7.1,32,,0
277,영덕,2021-01-29 4:00,-7.2,31,,0
277,영덕,2021-01-29 5:00,-7.8,29,,0
277,영덕,2021-01-29 6:00,-8.4,31,,0
277,영덕,2021-01-29 7:00,-8.6,30,,0
277,영덕,2021-01-29 8:00,-8.7,33,0,0
277,영덕,2021-01-29 9:00,-8,28,1,0
277,영덕,2021-01-29 10:00,-6.4,23,1,0
277,영덕,2021-01-29 11:00,-4.8,20,1,0
277,영덕,2021-01-29 12:00,-3.5,18,1,0
277,영덕,2021-01-29 13:00,-2.3,16,1,0
277,영덕,2021-01-29 14:00,-1.1,17,1,0
277,영덕,2021-01-29 15:00,-0.6,19,1,0
277,영덕,2021-01-29 16:00,-0.7,21,1,0
277,영덕,2021-01-29 17:00,-1.1,21,1,0
277,영덕,2021-01-29 18:00,-2.3,23,0.4,0
277,영덕,2021-01-29 19:00,-3.2,25,,0
277,영덕,2021-01-29 20:00,-3.7,26,,0
277,영덕,2021-01-29 21:00,-4.2,27,,0
277,영덕,2021-01-29 22:00,-4.5,31,,0
277,영덕,2021-01-29 23:00,-5,32,,0
277,영덕,2021-01-30 0:00,-5.3,35,,0
277,영덕,2021-01-30 1:00,-5.8,36,,1
277,영덕,2021-01-30 2:00,-6.3,37,,1
277,영덕,2021-01-30 3:00,-6,34,,1
277,영덕,2021-01-30 4:00,-5.5,31,,1
277,영덕,2021-01-30 5:00,-6.1,34,,0
277,영덕,2021-01-30 6:00,-7.4,42,,1
277,영덕,2021-01-30 7:00,-7.7,45,,8
277,영덕,2021-01-30 8:00,-6.4,45,0,9
277,영덕,2021-01-30 9:00,-4.4,42,0,10
277,영덕,2021-01-30 10:00,-2.5,41,0,9
277,영덕,2021-01-30 11:00,-0.5,41,0.1,10
277,영덕,2021-01-30 12:00,-0.2,45,0,9
277,영덕,2021-01-30 13:00,1.8,44,0,8
277,영덕,2021-01-30 14:00,5.4,50,0,9
277,영덕,2021-01-30 15:00,6.1,56,0,8
277,영덕,2021-01-30 16:00,6.3,56,0.1,7
277,영덕,2021-01-30 17:00,6,55,0.2,3
277,영덕,2021-01-30 18:00,4.9,57,0,3
277,영덕,2021-01-30 19:00,3.1,61,,0
277,영덕,2021-01-30 20:00,1.5,64,,0
277,영덕,2021-01-30 21:00,0.4,66,,0
277,영덕,2021-01-30 22:00,-1,68,,0
277,영덕,2021-01-30 23:00,2.2,44,,0
277,영덕,2021-01-31 0:00,1.7,43,,2
277,영덕,2021-01-31 1:00,1.3,43,,1
277,영덕,2021-01-31 2:00,1.9,40,,5
277,영덕,2021-01-31 3:00,1.8,39,,3
277,영덕,2021-01-31 4:00,1.6,39,,5
277,영덕,2021-01-31 5:00,1.5,40,,7
277,영덕,2021-01-31 6:00,1,40,,7
277,영덕,2021-01-31 7:00,0.1,43,,5
277,영덕,2021-01-31 8:00,-0.6,45,0,1
277,영덕,2021-01-31 9:00,1.7,39,1,0
277,영덕,2021-01-31 10:00,5.9,27,1,0
277,영덕,2021-01-31 11:00,7.9,22,1,0
277,영덕,2021-01-31 12:00,9.9,18,1,0
277,영덕,2021-01-31 13:00,9.8,20,1,0
277,영덕,2021-01-31 14:00,9.4,30,1,0
277,영덕,2021-01-31 15:00,9.7,38,1,0
277,영덕,2021-01-31 16:00,9.7,44,1,1
277,영덕,2021-01-31 17:00,9.3,47,1,3
277,영덕,2021-01-31 18:00,8.6,49,0.2,0
277,영덕,2021-01-31 19:00,7.2,53,,0
277,영덕,2021-01-31 20:00,6.3,54,,0
277,영덕,2021-01-31 21:00,6.4,47,,0
277,영덕,2021-01-31 22:00,1.7,67,,4
277,영덕,2021-01-31 23:00,0.8,70,,5
277,영덕,2021-02-01 0:00,0.7,70,,6
277,영덕,2021-02-01 1:00,2.2,66,,8
277,영덕,2021-02-01 2:00,2.5,69,,10
277,영덕,2021-02-01 3:00,3.1,92,,10
277,영덕,2021-02-01 4:00,3.4,97,,10
277,영덕,2021-02-01 5:00,3.5,97,,10
277,영덕,2021-02-01 6:00,5.4,99,,10
277,영덕,2021-02-01 7:00,5.1,99,,10
277,영덕,2021-02-01 8:00,5.9,99,0,8
277,영덕,2021-02-01 9:00,6.6,99,0,9
277,영덕,2021-02-01 10:00,9.4,87,0,8
277,영덕,2021-02-01 11:00,11.3,67,0.7,6
277,영덕,2021-02-01 12:00,12.1,64,0.8,7
277,영덕,2021-02-01 13:00,12,59,0.7,7
277,영덕,2021-02-01 14:00,11.8,52,0,10
277,영덕,2021-02-01 15:00,12.4,45,0.1,8
277,영덕,2021-02-01 16:00,12.3,41,0,9
277,영덕,2021-02-01 17:00,11.6,43,0,8
277,영덕,2021-02-01 18:00,11.2,47,0,9
277,영덕,2021-02-01 19:00,10.7,49,,8
277,영덕,2021-02-01 20:00,10.4,52,,8
277,영덕,2021-02-01 21:00,10,51,,8
277,영덕,2021-02-01 22:00,9.1,56,,7
277,영덕,2021-02-01 23:00,8.4,51,,9
277,영덕,2021-02-02 0:00,7.3,43,,8
277,영덕,2021-02-02 1:00,5.8,40,,0
277,영덕,2021-02-02 2:00,4.8,38,,0
277,영덕,2021-02-02 3:00,3.1,36,,0
277,영덕,2021-02-02 4:00,1.8,33,,0
277,영덕,2021-02-02 5:00,0.7,33,,0
277,영덕,2021-02-02 6:00,-0.6,33,,0
277,영덕,2021-02-02 7:00,-2,36,,0
277,영덕,2021-02-02 8:00,-2.1,29,0,0
277,영덕,2021-02-02 9:00,-1.3,22,1,0
277,영덕,2021-02-02 10:00,-0.8,20,1,0
277,영덕,2021-02-02 11:00,0,21,1,0
277,영덕,2021-02-02 12:00,0.9,17,1,0
277,영덕,2021-02-02 13:00,2.1,18,1,0
277,영덕,2021-02-02 14:00,1.7,18,1,0
277,영덕,2021-02-02 15:00,2.5,19,1,0
277,영덕,2021-02-02 16:00,1.4,19,1,0
277,영덕,2021-02-02 17:00,0.3,22,1,0
277,영덕,2021-02-02 18:00,-1,23,0.5,0
277,영덕,2021-02-02 19:00,-2,27,,0
277,영덕,2021-02-02 20:00,-3.3,32,,0
277,영덕,2021-02-02 21:00,-3.6,36,,0
277,영덕,2021-02-02 22:00,-3.7,42,,5
277,영덕,2021-02-02 23:00,-3.6,47,,6
277,영덕,2021-02-03 0:00,-4,52,,2
277,영덕,2021-02-03 1:00,-4.2,56,,6
277,영덕,2021-02-03 2:00,-4.4,56,,0
277,영덕,2021-02-03 3:00,-4.4,56,,0
277,영덕,2021-02-03 4:00,-4.8,56,,0
277,영덕,2021-02-03 5:00,-4.9,56,,0
277,영덕,2021-02-03 6:00,-5.4,52,,0
277,영덕,2021-02-03 7:00,-5.8,44,,0
277,영덕,2021-02-03 8:00,-6.5,44,0,0
277,영덕,2021-02-03 9:00,-4.3,35,1,0
277,영덕,2021-02-03 10:00,-2.9,31,1,0
277,영덕,2021-02-03 11:00,-1.5,26,1,0
277,영덕,2021-02-03 12:00,0,25,1,0
277,영덕,2021-02-03 13:00,1.8,22,1,0
277,영덕,2021-02-03 14:00,2.2,20,1,0
277,영덕,2021-02-03 15:00,2.7,20,1,0
277,영덕,2021-02-03 16:00,3.1,20,1,0
277,영덕,2021-02-03 17:00,2.5,21,1,0
277,영덕,2021-02-03 18:00,1.8,22,0.4,0
277,영덕,2021-02-03 19:00,-0.9,30,,0
277,영덕,2021-02-03 20:00,-1.5,32,,0
277,영덕,2021-02-03 21:00,-1.2,32,,0
277,영덕,2021-02-03 22:00,-2.5,39,,0
277,영덕,2021-02-03 23:00,-1.7,36,,0
277,영덕,2021-02-04 0:00,-2.7,40,,3
277,영덕,2021-02-04 1:00,-2.8,41,,6
277,영덕,2021-02-04 2:00,0.5,50,,4
277,영덕,2021-02-04 3:00,0.9,59,,6
277,영덕,2021-02-04 4:00,1.7,66,,7
277,영덕,2021-02-04 5:00,0.9,72,,6
277,영덕,2021-02-04 6:00,0.7,65,,0
277,영덕,2021-02-04 7:00,-0.1,58,,0
277,영덕,2021-02-04 8:00,-0.1,48,0.1,0
277,영덕,2021-02-04 9:00,1.3,32,1,0
277,영덕,2021-02-04 10:00,2.5,28,1,0
277,영덕,2021-02-04 11:00,3.2,23,1,0
277,영덕,2021-02-04 12:00,3.9,21,1,0
277,영덕,2021-02-04 13:00,4.8,19,1,0
277,영덕,2021-02-04 14:00,5.6,17,1,0
277,영덕,2021-02-04 15:00,5.9,16,1,0
277,영덕,2021-02-04 16:00,5.8,17,1,0
277,영덕,2021-02-04 17:00,4.8,19,1,0
277,영덕,2021-02-04 18:00,3,22,0.6,0
277,영덕,2021-02-04 19:00,1.6,26,,0
277,영덕,2021-02-04 20:00,0.3,29,,0
277,영덕,2021-02-04 21:00,0.1,30,,0
277,영덕,2021-02-04 22:00,-0.7,32,,0
277,영덕,2021-02-04 23:00,-1.7,34,,0
277,영덕,2021-02-05 0:00,-1.8,34,,0
277,영덕,2021-02-05 1:00,-0.9,32,,0
277,영덕,2021-02-05 2:00,-0.7,31,,0
277,영덕,2021-02-05 3:00,-1.6,34,,1
277,영덕,2021-02-05 4:00,-2.7,40,,0
277,영덕,2021-02-05 5:00,-2.4,44,,1
277,영덕,2021-02-05 6:00,-0.7,49,,6
277,영덕,2021-02-05 7:00,-0.6,51,,6
277,영덕,2021-02-05 8:00,-0.3,54,0,6
277,영덕,2021-02-05 9:00,2.1,51,0.4,7
277,영덕,2021-02-05 10:00,3.4,46,1,8
277,영덕,2021-02-05 11:00,4.6,42,0.8,8
277,영덕,2021-02-05 12:00,5.3,39,0.7,8
277,영덕,2021-02-05 13:00,5.7,34,0.1,9
277,영덕,2021-02-05 14:00,7.4,28,0,9
277,영덕,2021-02-05 15:00,9.8,23,0.8,9
277,영덕,2021-02-05 16:00,9.6,19,1,7
277,영덕,2021-02-05 17:00,8.4,21,0.2,8
277,영덕,2021-02-05 18:00,7.4,22,0,9
277,영덕,2021-02-05 19:00,7.4,22,,10
277,영덕,2021-02-05 20:00,7.6,22,,10
277,영덕,2021-02-05 21:00,7.2,23,,10
277,영덕,2021-02-05 22:00,7.3,23,,8
277,영덕,2021-02-05 23:00,6.1,26,,8
277,영덕,2021-02-06 0:00,6.2,24,,7
277,영덕,2021-02-06 1:00,4,30,,6
277,영덕,2021-02-06 2:00,3.3,29,,0
277,영덕,2021-02-06 3:00,2.6,32,,0
277,영덕,2021-02-06 4:00,2,33,,0
277,영덕,2021-02-06 5:00,2.3,31,,0
277,영덕,2021-02-06 6:00,0.3,38,,0
277,영덕,2021-02-06 7:00,-0.8,43,,0
277,영덕,2021-02-06 8:00,-0.3,45,0,0
277,영덕,2021-02-06 9:00,0.9,46,0.7,2
277,영덕,2021-02-06 10:00,5.8,43,0.7,4
277,영덕,2021-02-06 11:00,9.4,50,0.8,4
277,영덕,2021-02-06 12:00,11,47,1,3
277,영덕,2021-02-06 13:00,11.7,44,1,0
277,영덕,2021-02-06 14:00,12.5,42,1,0
277,영덕,2021-02-06 15:00,12.8,41,1,0
277,영덕,2021-02-06 16:00,12.5,39,1,1
277,영덕,2021-02-06 17:00,12,41,1,0
277,영덕,2021-02-06 18:00,8.8,50,0.2,0
277,영덕,2021-02-06 19:00,7.8,63,,0
277,영덕,2021-02-06 20:00,5.8,66,,0
277,영덕,2021-02-06 21:00,4.9,65,,0
277,영덕,2021-02-06 22:00,5.5,66,,0
277,영덕,2021-02-06 23:00,3.8,75,,0
277,영덕,2021-02-07 0:00,3.7,77,,0
277,영덕,2021-02-07 1:00,8.2,63,,1
277,영덕,2021-02-07 2:00,8.5,61,,8
277,영덕,2021-02-07 3:00,7.8,66,,2
277,영덕,2021-02-07 4:00,7.7,67,,1
277,영덕,2021-02-07 5:00,6,74,,5
277,영덕,2021-02-07 6:00,5.8,77,,2
